,mag_attr_x,mag_attr_y,mag_attr_z,mic_attr_db,acc_attr_x,acc_attr_y,acc_attr_z,activity
157,-14.152,-39.517,3.32,42.5489658310067,0.034117375,10.1304655,-0.95947635,running
158,-14.152,-39.517,3.32,54.0638063349652,0.039504327,10.136452,-0.9624691,running
159,-14.152,-39.517,3.646,50.4103465295944,-0.02813187,10.157999,-0.9888053,running
160,-14.454,-39.517,3.646,59.4645205230403,-0.06284779,10.138845,-1.0319009,running
161,-14.454,-39.517,3.646,46.5152798954467,-0.05805939,10.113707,-1.01574,running
162,-14.454,-39.517,3.646,47.6356913991217,-0.062249243,10.099341,-1.0103531,running
163,-14.454,-39.517,3.646,37.8147752807955,-0.031124622,10.111911,-1.0097545,running
164,-14.454,-39.517,3.646,41.7132300036004,-0.021547815,10.166978,-1.0139444,running
165,-14.454,-39.517,3.646,37.4078461110987,0.006584055,10.156802,-0.96187055,running
166,-14.454,-39.517,3.646,33.5949169028801,0.03232172,10.1544075,-0.9900024,running
167,-14.454,-39.517,3.646,40.5815034093789,-0.049081136,10.190321,-0.98581254,running
168,-14.454,-39.517,3.646,49.5390485457451,-0.1388637,10.061034,-0.91937345,running
169,-14.454,-39.517,3.646,58.9221360587469,-0.053869538,9.980828,-0.92057055,running
170,-14.454,-39.517,3.646,55.7079607961131,0.059855044,10.017939,-1.0127473,running
171,-14.454,-39.517,3.646,54.3744546307884,0.11552023,10.1065235,-1.0432734,running
172,-14.454,-39.517,3.646,41.6560633839211,0.17537527,10.16578,-0.94810385,running
173,-14.454,-39.517,3.646,59.7184490895872,0.1328782,10.157999,-0.89603,running
174,-14.454,-39.517,3.646,43.7608666654444,0.05805939,10.19451,-0.93254155,running
175,-14.454,-39.517,3.646,41.0089128092651,-0.015562311,10.199299,-1.0001777,running
176,-14.454,-39.517,3.646,51.3521867924073,-0.11971009,10.14543,-0.9911995,running
177,-14.454,-39.517,3.646,42.8399669113788,-0.17896658,10.076596,-0.99778354,running
178,-14.454,-39.517,3.646,56.8836026061323,-0.19632454,10.090961,-1.067814,running
179,-14.454,-39.517,3.646,60.2066842857529,-0.19033903,10.160394,-1.0372878,running
180,-14.454,-39.517,3.646,55.732751119358,-0.16400282,10.102334,-0.97384155,running
181,-14.454,-39.517,3.646,56.6379113270455,-0.06284779,10.111911,-0.94570965,running
182,-14.454,-39.517,3.646,56.9382506437848,-0.01616086,10.140042,-1.0031705,running
183,-14.454,-39.517,3.646,42.5922345369567,0.007182605,10.18254,-1.0187328,running
184,-14.454,-39.517,3.646,46.5793905363227,0.011971008,10.170568,-1.003769,running
185,-14.454,-39.517,3.646,54.5839567576838,-0.038307227,10.141838,-0.9528923,running
186,-14.454,-39.517,3.646,46.6333618985006,-0.073023155,10.151415,-0.9648633,running
187,-14.454,-39.517,3.646,36.6657856653588,-0.092775315,10.166379,-1.0187328,running
188,-14.454,-39.517,3.646,37.1577244881907,-0.13826515,10.147225,-1.0546459,running
189,-14.454,-39.517,3.646,33.3928676860189,-0.1436521,10.117298,-1.039682,running
190,-14.454,-39.517,3.646,36.6130509785658,-0.11911154,10.117298,-1.0336965,running
191,-14.454,-39.836,3.646,37.009791290699,-0.10414778,10.128072,-1.0295067,running
192,-14.454,-39.836,3.646,40.2542036735377,-0.094570965,10.128072,-1.033098,running
193,-14.454,-39.836,3.646,45.0328108381088,-0.08319851,10.115502,-0.99419224,running
194,-14.454,-39.836,3.646,39.5319998082948,-0.08319851,10.133459,-1.0336965,running
195,-14.454,-39.836,3.646,34.8709534286586,-0.08020575,10.140042,-1.0307038,running
196,-14.454,-39.836,3.646,35.6361621889761,-0.08200141,10.150218,-1.0486604,running
197,-14.454,-39.836,3.646,35.3364008263895,-0.09876082,10.129868,-1.0205284,running
198,-14.454,-39.836,3.646,37.7840243366223,-0.10115502,10.129269,-1.0085574,running
199,-14.454,-39.836,3.646,51.0128730528329,-0.11552023,10.126875,-1.033098,running
200,-14.454,-39.836,3.646,54.2244083260487,-0.108936176,10.135853,-1.0205284,running
201,-14.102,-39.836,3.303,56.4879672688325,-0.11432313,10.105327,-1.0235212,running
202,-14.102,-39.836,3.303,59.0448352261737,-0.11252748,10.110714,-1.0295067,running
203,-14.102,-39.836,3.303,56.0028812128657,-0.09816227,10.125079,-1.0444705,running
204,-14.102,-39.836,3.303,57.3950476771155,-0.14784196,10.1304655,-1.0217255,running
205,-14.102,-39.836,3.303,62.1788240387863,-0.12270284,10.172963,-1.0522517,running
206,-14.102,-39.836,3.303,59.0388916968107,-0.17836803,10.187328,-1.0013748,running
207,-14.102,-39.836,2.943,60.2721643141048,-0.14305355,10.133459,-1.0031705,running
208,-14.102,-39.836,2.943,70.3550413015777,-0.13347675,10.156203,-1.0462662,running
209,-14.102,-39.836,2.943,42.8749004280984,-0.19931729,10.173561,-1.009156,running
210,-14.102,-39.836,2.943,48.2361944113313,-0.20410569,10.080787,-0.92775315,running
211,-13.784,-39.836,2.943,42.3513733500178,-0.11133038,10.043077,-0.99179804,running
212,-13.784,-39.836,2.943,42.4764029808783,-0.10414778,10.070012,-1.0498575,running
213,-13.784,-39.836,2.943,46.2064109808185,-0.11971009,10.1065235,-1.0307038,running
214,-13.784,-39.836,2.943,57.8793047670656,-0.14544775,10.140641,-0.9648633,running
215,-13.784,-39.836,2.943,44.685302821178,-0.21667525,10.19092,-0.973243,running
216,-13.784,-39.836,2.943,51.2679305701065,-0.23463176,10.219051,-0.99898064,running
217,-13.784,-39.836,2.943,59.2258452618192,-0.22744916,10.234613,-1.0139444,running
218,-13.784,-39.836,2.943,69.334597212632,-0.23762453,10.195109,-0.98940384,running
219,-13.784,-39.836,2.943,57.1574239335212,-0.18914193,10.177752,-0.96785605,running
220,-13.784,-39.836,2.943,58.3032603427372,-0.16579847,10.170568,-0.9768343,running
221,-13.784,-39.836,2.943,65.9158806381826,-0.09636662,10.209475,-0.9552865,running
222,-13.784,-39.836,2.943,61.3070357956773,-0.046088383,10.102933,-0.86370826,running
223,-13.784,-39.836,2.943,66.5200227636123,-0.018555064,10.052654,-0.8355764,running
224,-14.117,-39.836,2.943,61.0546507175823,-0.073621705,10.020931,-0.8750807,running
225,-14.117,-39.836,2.943,62.1931087418833,-0.108337626,10.059238,-0.8996213,running
226,-14.117,-39.836,2.943,57.6859570433031,-0.14185645,10.129868,-0.87328506,running
227,-14.117,-39.836,2.943,62.7272220764415,-0.16938977,10.156802,-0.83856916,running
228,-14.117,-39.836,2.943,61.9705262757653,-0.19871874,10.101735,-0.8391677,running
229,-14.117,-39.836,2.943,57.1489357019831,-0.23702596,10.0825815,-0.8690952,running
230,-14.117,-39.836,2.943,43.1998716118879,-0.2657564,10.055049,-0.9020155,running
231,-14.117,-39.836,2.943,40.2193381508947,-0.30765492,10.034698,-0.92416185,running
232,-14.117,-39.836,2.943,40.0961770220127,-0.38367084,10.105327,-0.9540894,running
233,-14.117,-39.836,2.943,40.6822347937889,-0.47345337,10.129269,-0.94810385,running
234,-14.117,-39.836,2.943,34.9779420806993,-0.50397944,10.104729,-0.94451255,running
235,-14.117,-39.836,2.943,63.5320591543056,-0.47465047,10.166978,-0.93373865,running
236,-14.117,-39.836,2.943,40.8689020579159,-0.4177882,10.21127,-0.90261406,running
237,-14.117,-39.836,2.943,46.5084390975433,-0.3573346,10.216059,-0.8972271,running
238,-14.117,-39.836,2.943,48.5729912125386,-0.24720132,10.21965,-0.8487445,running
239,-14.117,-39.836,2.943,44.9041144771947,-0.14724341,10.23222,-0.8283938,running
240,-14.117,-39.836,2.943,40.4139389856547,-0.06464344,10.234613,-0.78410107,running
241,-14.117,-39.836,2.943,39.1589888420312,-0.033518825,10.202292,-0.79367787,running
242,-13.812,-39.836,2.943,38.8894969711616,-0.108936176,10.073005,-0.8523358,running
243,-13.812,-39.836,2.943,41.7981221374873,-0.24899697,9.964069,-0.84096336,running
244,-13.812,-39.836,2.632,43.4582504318219,-0.40462008,9.958682,-0.84934306,running
245,-13.812,-39.836,2.632,52.7052381635124,-0.46866497,10.038289,-0.85532856,running
246,-13.812,-39.836,2.632,53.7129155336426,-0.43155485,10.166379,-0.86610246,running
247,-13.812,-39.836,2.632,53.5923558130174,-0.3196259,10.235811,-0.80804306,running
248,-13.812,-39.836,2.32,64.8173324016714,-0.25079262,10.235811,-0.7128736,running
249,-13.812,-39.836,2.32,59.7057943695625,-0.24839842,10.3214035,-0.5919664,running
250,-13.812,-39.836,2.32,39.1425430666941,-0.2645593,10.441712,-0.6362591,running
251,-14.129,-39.836,1.898,40.1939590076892,-0.320823,10.390237,-0.6769605,running
252,-14.129,-39.836,1.898,40.4323521277086,-0.35673606,10.26095,-0.6655881,running
253,-14.129,-39.492,1.531,38.9768722555691,-0.3800795,10.137649,-0.688333,running
254,-14.529,-39.492,1.222,40.6804898137602,-0.27712885,9.985617,-0.6003461,running
255,-14.956,-39.492,0.25,40.5221456393747,-0.06823475,9.897031,-0.4830302,running
256,-15.321,-39.192,-0.482,35.6494042581175,0.20350714,9.964069,-0.36391866,running
257,-15.756,-39.192,-0.999,38.6554746139108,0.39085343,10.08318,-0.3788824,running
258,-16.299,-39.192,-0.999,39.8606613269696,0.50397944,10.1939125,-0.2717419,running
259,-16.299,-38.796,-1.693,35.0715640957774,0.6242881,10.353127,-0.24540567,running
260,-16.754,-38.796,-2.011,42.6719219226895,0.6751649,10.388441,-0.20590134,running
261,-16.754,-38.796,-2.011,42.4975563589554,0.6877344,10.338761,-0.10414778,running
262,-16.754,-38.336,-2.011,41.6591278214318,0.6183026,10.224439,-0.039504327,running
263,-16.754,-38.336,-2.529,52.3240264841371,0.49440265,10.142437,-0.12210429,running
264,-16.754,-38.002,-2.529,56.6547252348998,0.25737667,10.116699,-0.3417723,running
265,-17.175,-38.002,-2.529,55.5417213927784,-0.05327099,9.970653,-0.4285621,running
266,-17.175,-38.002,-2.529,55.6798595737713,-0.15442601,10.157401,-0.45609543,running
267,-17.175,-37.532,-2.529,60.241938643874,-0.22685061,10.370484,-0.4818331,running
268,-17.543,-37.532,-2.978,51.8678287891454,-0.16460137,10.437522,-0.33159694,running
269,-17.543,-37.532,-2.978,54.4991567537024,-0.077213004,10.609306,-0.10295067,running
270,-17.886,-37.113,-2.978,52.9134702472647,-0.02633622,10.579379,0.013766659,running
271,-17.886,-37.113,-2.978,52.7986890532355,0.013766659,10.254965,0.17956513,running
272,-18.226,-37.113,-3.317,61.4732440113506,0.09756372,9.931149,0.32621,running
273,-18.226,-36.705,-3.317,51.7332283516046,0.26276365,9.887454,0.2837129,running
274,-18.226,-36.705,-3.669,55.1532693675173,0.29448682,9.843162,0.22266077,running
275,-18.659,-36.705,-3.669,60.4768604991014,0.1316811,9.697116,0.29628247,running
276,-18.659,-36.383,-3.669,59.7850067612247,0.075417355,9.625289,0.35194764,running
277,-18.968,-36.383,-3.669,63.1146884367934,0.019752163,9.562442,0.2753332,running
278,-18.968,-36.383,-4.023,45.6125321554479,-0.08439561,9.668983,0.25677812,running
279,-18.968,-36.383,-4.023,45.477245919994,-0.1604115,9.779716,0.29388827,running
280,-19.375,-36.077,-4.023,47.8025017841771,-0.17597382,10.018537,0.29209262,running
281,-19.375,-36.077,-4.023,43.8679024441672,-0.29209262,10.31063,0.31902736,running
282,-19.375,-36.077,-4.023,39.2267386886111,-0.50158525,10.433931,0.5279215,running
283,-19.822,-36.077,-4.023,47.1555428337284,-0.7882909,10.484808,0.57640404,running
284,-19.822,-36.077,-4.023,38.4220393480645,-1.0103531,10.594342,0.4237737,running
285,-19.822,-36.077,-4.023,40.8992286617378,-1.134253,10.766725,0.3333926,running
286,-20.159,-35.704,-4.023,39.5827108965387,-1.2054806,10.809222,0.29209262,running
287,-20.159,-35.704,-4.023,61.1876351664965,-1.3359646,10.970232,0.24001873,running
288,-20.159,-35.704,-4.023,44.3868003819169,-1.3467385,11.027693,0.24540567,running
289,-20.468,-35.704,-4.023,43.5243522912379,-0.98700964,11.211448,0.45070848,running
290,-20.468,-35.397,-4.023,39.0492399305845,-0.6733692,11.321581,0.58897364,running
291,-20.468,-35.397,-4.023,42.1516175403528,-0.57281274,11.271901,0.7433996,running
292,-20.855,-35.397,-4.023,46.1371306328945,0.038307227,11.60709,1.1653777,running
293,-20.855,-35.397,-4.023,46.9182164397268,0.6584055,12.20564,1.086369,running
294,-21.212,-35.005,-4.023,43.3445980019293,0.6973112,10.614095,1.8477252,running
295,-21.212,-35.005,-4.023,43.1147330881752,1.7435774,8.270171,2.944868,running
296,-22.282,-35.005,-4.023,41.0562047094916,3.9270895,6.729502,3.2034419,running
297,-24.272,-33.911,-4.023,42.2812591492299,6.1249666,5.443816,3.1435869,running
298,-25.825,-32.591,-4.023,40.8413363906742,7.6363063,5.530606,2.8000188,running
299,-26.988,-31.24,-4.023,55.1725647966997,8.057087,7.0545154,3.4272997,running
300,-27.923,-30.05,-4.023,39.3102831434037,7.7368627,9.01776,3.8127663,running
301,-29.051,-28.861,-4.023,40.9387382221906,8.028955,11.781867,3.1370027,running
302,-29.598,-27.586,-4.023,39.812267503566,8.370728,14.237719,2.8622682,running
303,-30.461,-26.084,-4.023,39.8045802077249,7.4447703,14.307151,3.453636,running
304,-30.461,-24.533,-5.335,61.4605325626871,6.303933,13.925276,4.2634745,running
305,-30.986,-22.734,-8.956,56.0163387003546,5.1876364,13.881581,4.4406457,running
306,-30.986,-21.098,-12.268,52.2044044055622,3.9318779,13.402143,4.3819876,running
307,-30.986,-19.021,-14.833,52.1858083357424,2.9376855,12.473192,4.4304705,running
308,-30.986,-17.137,-16.831,46.9196052968433,2.1990743,11.732785,4.0258503,running
309,-30.386,-15.835,-18.746,38.9505637056341,1.364695,11.019313,3.6218286,running
310,-30.386,-13.902,-20.069,40.0864047289195,0.6512229,10.152014,3.3506854,running
311,-30.386,-12.355,-21.754,50.5511701022864,0.28311434,8.858546,3.2309752,running
312,-29.846,-10.33,-22.25,41.6218388830702,-0.11372458,7.0545154,3.304597,running
313,-29.846,-9.077,-23.907,54.9668280395749,-0.47165772,5.5790887,3.429694,running
314,-29.399,-8.027,-24.882,52.1396654854061,-1.1246762,4.368221,3.0119057,running
315,-29.399,-7.083,-25.654,56.6374325707582,-2.40318,3.7714663,2.1763294,running
316,-29.399,-7.083,-26.528,57.2815342090424,-4.289212,3.004723,0.9504981,running
317,-29.399,-7.083,-27.31,48.7574566637152,-6.0758853,2.4905684,-0.16699557,running
318,-29.399,-7.598,-27.31,46.6229503784768,-6.6630635,2.7377696,-0.736217,running
319,-28.935,-8.547,-27.31,44.6114455258633,-5.107431,4.4999022,-0.23343466,running
320,-28.408,-10.253,-27.31,48.5544806031138,-1.3826514,6.306926,0.38606504,running
321,-28.408,-12.019,-25.839,54.6461590441234,1.1043255,11.302427,0.7278373,running
322,-28.778,-14.732,-22.865,46.7995383248313,4.32333,15.163676,1.532289,running
323,-29.13,-18.235,-20.254,62.2458207094945,4.876989,17.835606,2.6324248,running
324,-28.799,-21.885,-17.144,60.3373204363747,6.9288197,19.608511,3.1148565,running
325,-28.187,-25.144,-14.964,58.7831800337251,7.7248917,19.608511,4.729147,running
326,-27.046,-28.97,-13.403,61.0991193121364,5.7161565,19.608511,4.234744,running
327,-24.182,-31.234,-11.813,54.9336790846868,2.5192988,19.608511,3.1352072,running
328,-21.754,-33.605,-11.09,57.4378871399416,1.3060371,17.608156,2.9700072,running
329,-19.483,-35.862,-10.469,62.4988046751722,1.6232687,14.912884,2.6264393,running
330,-18.124,-36.88,-9.092,47.1705718496349,2.337938,12.902951,1.9806033,running
331,-16.601,-38.053,-8.242,40.1690566224243,2.7287915,10.8595,1.6753427,running
332,-16.131,-38.496,-6.419,40.9977237095254,3.5631707,9.003994,1.1486182,running
333,-16.131,-38.496,-5.056,38.4058214147854,5.116409,7.029376,0.87807345,running
334,-16.574,-39.016,-2.88,54.6565859404898,7.0700774,5.065532,1.0684125,running
335,-16.969,-39.016,-1.2,52.410517837679,8.503007,3.2477345,1.1905168,running
336,-17.483,-39.016,-0.125,52.395603364218,8.823232,1.6861166,1.3269863,running
337,-17.909,-38.578,0.337,50.5192165279125,8.553286,0.49440265,1.3347675,running
338,-18.461,-38.578,0.337,51.5285602223464,8.726267,-0.12928689,1.2150574,running
339,-18.461,-37.918,-0.666,53.944085930531,9.741408,0.44891283,0.9307459,running
340,-19.27,-37.527,-2.018,52.870778372281,9.906608,3.54282,1.484405,running
341,-19.27,-37.113,-3.698,52.150776722967,8.576031,12.132617,1.769315,running
342,-19.27,-36.503,-5.654,53.157182883288,1.9883845,17.076046,2.019509,running
343,-19.868,-35.844,-8.563,55.7420682231348,4.034828,19.049465,2.2960393,running
344,-20.584,-33.894,-11.277,58.2282379103269,5.905897,19.608511,4.3239284,running
345,-21.093,-32.046,-14.23,52.5770526434418,3.1477766,19.608511,4.110844,running
346,-21.572,-30.387,-16.233,44.3509388389291,1.0444705,19.608511,4.235343,running
347,-22.695,-27.65,-18.186,45.4177079501272,1.8447324,17.635092,3.41892,running
348,-24.023,-24.748,-20.062,51.4296310954084,2.7006595,15.43063,3.0029275,running
349,-25.439,-22.309,-21.034,63.2743248207643,2.1829133,13.995306,2.1440077,running
350,-26.039,-19.422,-22.14,58.7155854482349,1.2354081,13.277644,1.271321,running
351,-26.039,-17.21,-24.288,46.9598553724533,0.5315128,12.079945,0.6428431,running
352,-26.039,-15.325,-26.04,55.0489733372523,-0.038307227,9.824607,0.8948329,running
353,-25.341,-13.255,-27.513,48.9839361802442,-0.748188,7.4627266,1.5574282,running
354,-24.523,-11.575,-29.003,52.1293045543809,-2.0566192,5.1840453,1.5059528,running
355,-23.307,-10.462,-31.033,39.9960462337981,-4.0803185,3.079542,0.6787562,running
356,-22.035,-9.567,-32.16,66.4199298902019,-5.337274,2.1757307,-0.14544775,running
357,-20.745,-9.567,-32.997,47.3768605308775,-7.877522,1.3174095,-1.8674773,running
358,-20.223,-9.567,-34.165,47.5934656069415,-9.585187,1.8142064,-3.1040826,running
359,-20.223,-10.557,-33.683,65.1357844770694,-9.266758,2.4384944,-3.0621839,running
360,-20.837,-11.561,-32.951,60.4137886459121,-7.259818,3.1501708,-1.5400703,running
361,-21.553,-13.069,-31.608,55.4267326548591,-4.3299136,5.2002063,0.54767364,running
362,-22.434,-15.072,-29.862,40.6615252599439,0.5141548,14.041993,1.276708,running
363,-23.669,-18.07,-26.536,40.4590239309875,7.383718,19.442116,-1.3922282,running
364,-24.578,-21.209,-22.813,41.0382195303269,6.139332,19.608511,1.963844,running
365,-24.993,-25.25,-18.496,39.8323462025848,6.513426,19.608511,1.7998412,running
366,-23.887,-28.648,-15.71,40.5840646550102,7.414244,19.608511,0.06823475,running
367,-22.52,-31.739,-13.94,41.2900347462178,5.943007,19.608511,4.6255975,running
368,-20.811,-34.3,-12.251,41.6960945674844,4.7764325,19.40321,1.661576,running
369,-19.013,-35.89,-10.94,49.2131989337197,2.7641058,15.560515,0.4890157,running
370,-17.25,-37.66,-9.928,54.1044727682379,1.18094,13.156737,1.5765818,running
371,-15.447,-39.135,-8.312,51.9428672542447,0.9211691,11.106702,0.55964464,running
372,-14.245,-40.126,-7.452,52.4735012119721,2.0290859,8.817246,0.32321724,running
373,-13.694,-40.551,-6.343,38.443162549246,3.9258924,6.137536,0.24839842,running
374,-13.694,-40.971,-5.72,51.8165590231186,6.7205243,3.4452562,0.26635495,running
375,-13.999,-40.971,-5.039,39.9957068596397,9.433155,1.6765398,0.58298814,running
376,-14.738,-40.971,-3.448,40.4017210207248,10.371083,0.51714754,1.1713632,running
377,-15.139,-40.458,-2.891,40.2037651950995,10.181343,-0.62847793,1.9524715,running
378,-16.007,-40.028,-2.203,38.7378423956263,11.227011,-0.31304187,2.2810757,running
379,-17.366,-39.598,-2.589,39.324900754703,12.355876,2.1051018,2.1601684,running
380,-18.525,-38.668,-3.186,39.8287335291283,11.179127,6.285378,2.8119898,running
381,-19.227,-37.622,-4.223,47.4250142759906,8.200739,15.182232,3.6535518,running
382,-19.961,-36.749,-7.032,41.4994853951324,1.8860323,17.520767,2.677316,running
383,-20.977,-34.53,-9.336,40.1037020222481,7.0700774,19.608511,6.0567317,running
384,-22.807,-32.292,-12.699,58.2867731369862,8.799889,19.608511,6.623559,running
385,-24.189,-30.488,-15.043,48.628145946803,4.3155484,19.608511,6.2967505,running
386,-25.051,-27.218,-16.404,52.2147298306451,2.8904,19.550453,5.743091,running
387,-26.144,-24.908,-18.26,45.6100931833178,3.6002808,16.737864,3.903746,running
388,-27.239,-22.32,-19.265,60.2212021626843,2.4714148,14.07192,3.0879216,running
389,-27.67,-19.726,-21.202,57.0987056035318,1.2324153,12.545617,1.7046716,running
390,-28.181,-17.657,-22.831,63.4883009229881,0.1376666,11.206061,0.48722005,running
391,-28.181,-15.513,-23.887,48.8995616278743,-0.2813187,10.462662,0.22266077,running
392,-27.503,-14.027,-25.582,62.769531756896,-1.0785879,8.462306,0.3854665,running
393,-26.727,-12.554,-27.078,63.6250389068507,-2.190096,5.8412538,0.6895301,running
394,-25.312,-11.334,-29.826,59.306804782316,-3.7738605,2.8101943,0.35673606,running
395,-23.536,-10.417,-31.501,54.2353650099255,-6.129156,0.10175357,-0.75237787,running
